"Root","RelativePath","FullName","Name","Extension","Length","LastWriteTime"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_10-09-26\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_10-09-26\estimation.log","estimation.log",".log","23215","17-01-26 10:16:57"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_10-09-26\estimation_results.json","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_10-09-26\estimation_results.json","estimation_results.json",".json","26990","17-01-26 10:16:57"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_10-09-26\estimation_results_couples.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_10-09-26\estimation_results_couples.csv","estimation_results_couples.csv",".csv","1748","17-01-26 10:16:57"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_10-09-26\estimation_results_singles_female.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_10-09-26\estimation_results_singles_female.csv","estimation_results_singles_female.csv",".csv","1748","17-01-26 10:16:57"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_10-09-26\estimation_results_singles_male.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_10-09-26\estimation_results_singles_male.csv","estimation_results_singles_male.csv",".csv","1748","17-01-26 10:16:57"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_10-09-26\estimation_summary.txt","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_10-09-26\estimation_summary.txt","estimation_summary.txt",".txt","7497","17-01-26 10:16:57"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_10-09-26\specification_used.yaml","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_10-09-26\specification_used.yaml","specification_used.yaml",".yaml","13421","17-01-26 10:16:57"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_14-43-21\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_14-43-21\estimation.log","estimation.log",".log","14014","17-01-26 14:48:02"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_14-53-16\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_14-53-16\estimation.log","estimation.log",".log","23008","17-01-26 14:59:25"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_14-53-16\estimation_results.json","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_14-53-16\estimation_results.json","estimation_results.json",".json","26987","17-01-26 14:59:25"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_14-53-16\estimation_results_couples.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_14-53-16\estimation_results_couples.csv","estimation_results_couples.csv",".csv","1748","17-01-26 14:59:25"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_14-53-16\estimation_results_singles_female.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_14-53-16\estimation_results_singles_female.csv","estimation_results_singles_female.csv",".csv","1748","17-01-26 14:59:25"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_14-53-16\estimation_results_singles_male.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_14-53-16\estimation_results_singles_male.csv","estimation_results_singles_male.csv",".csv","1748","17-01-26 14:59:25"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_14-53-16\estimation_summary.txt","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_14-53-16\estimation_summary.txt","estimation_summary.txt",".txt","7494","17-01-26 14:59:25"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_14-53-16\specification_used.yaml","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_14-53-16\specification_used.yaml","specification_used.yaml",".yaml","13421","17-01-26 14:59:25"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_15-09-45\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_15-09-45\estimation.log","estimation.log",".log","10820","17-01-26 15:10:21"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_15-10-15\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_15-10-15\estimation.log","estimation.log",".log","23988","17-01-26 15:15:50"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_15-10-15\estimation_results.json","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_15-10-15\estimation_results.json","estimation_results.json",".json","26975","17-01-26 15:15:50"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_15-10-15\estimation_results_couples.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_15-10-15\estimation_results_couples.csv","estimation_results_couples.csv",".csv","1748","17-01-26 15:15:50"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_15-10-15\estimation_results_singles_female.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_15-10-15\estimation_results_singles_female.csv","estimation_results_singles_female.csv",".csv","1748","17-01-26 15:15:50"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_15-10-15\estimation_results_singles_male.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_15-10-15\estimation_results_singles_male.csv","estimation_results_singles_male.csv",".csv","1748","17-01-26 15:15:50"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_15-10-15\estimation_summary.txt","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_15-10-15\estimation_summary.txt","estimation_summary.txt",".txt","7494","17-01-26 15:15:50"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_15-10-15\specification_used.yaml","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_15-10-15\specification_used.yaml","specification_used.yaml",".yaml","13421","17-01-26 15:15:50"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_19-29-22\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_19-29-22\estimation.log","estimation.log",".log","10440","17-01-26 19:29:39"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_19-29-40\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_19-29-40\estimation.log","estimation.log",".log","11612","17-01-26 19:29:47"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_19-32-00\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_19-32-00\estimation.log","estimation.log",".log","11974","17-01-26 19:34:48"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_19-42-09\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_19-42-09\estimation.log","estimation.log",".log","23987","17-01-26 19:57:13"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_19-42-09\estimation_results.json","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_19-42-09\estimation_results.json","estimation_results.json",".json","28509","17-01-26 19:57:12"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_19-42-09\estimation_results_couples.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_19-42-09\estimation_results_couples.csv","estimation_results_couples.csv",".csv","2003","17-01-26 19:57:12"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_19-42-09\estimation_results_singles_female.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_19-42-09\estimation_results_singles_female.csv","estimation_results_singles_female.csv",".csv","2003","17-01-26 19:57:12"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_19-42-09\estimation_results_singles_male.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_19-42-09\estimation_results_singles_male.csv","estimation_results_singles_male.csv",".csv","2003","17-01-26 19:57:12"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_19-42-09\estimation_summary.txt","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_19-42-09\estimation_summary.txt","estimation_summary.txt",".txt","7493","17-01-26 19:57:13"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-17_19-42-09\specification_used.yaml","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-17_19-42-09\specification_used.yaml","specification_used.yaml",".yaml","13421","17-01-26 19:57:12"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-19_16-41-16\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-19_16-41-16\estimation.log","estimation.log",".log","4063","19-01-26 16:41:16"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-19_16-44-20\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-19_16-44-20\estimation.log","estimation.log",".log","11610","19-01-26 16:44:35"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-19_18-25-06\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-19_18-25-06\estimation.log","estimation.log",".log","11892","19-01-26 18:25:15"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-19_18-28-33\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-19_18-28-33\estimation.log","estimation.log",".log","11892","19-01-26 18:28:42"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_10-46-39\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_10-46-39\estimation.log","estimation.log",".log","16754","20-01-26 11:02:04"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_11-15-28\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_11-15-28\estimation.log","estimation.log",".log","17541","20-01-26 11:31:27"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_11-45-14\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_11-45-14\estimation.log","estimation.log",".log","17180","20-01-26 12:00:16"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_13-35-25\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_13-35-25\estimation.log","estimation.log",".log","14820","20-01-26 13:47:00"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_14-05-59\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_14-05-59\estimation.log","estimation.log",".log","24414","20-01-26 14:21:19"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_14-05-59\estimation_results.json","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_14-05-59\estimation_results.json","estimation_results.json",".json","34564","20-01-26 14:21:19"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_14-05-59\estimation_results_couples.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_14-05-59\estimation_results_couples.csv","estimation_results_couples.csv",".csv","1921","20-01-26 14:21:19"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_14-05-59\estimation_results_singles_female.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_14-05-59\estimation_results_singles_female.csv","estimation_results_singles_female.csv",".csv","1921","20-01-26 14:21:19"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_14-05-59\estimation_results_singles_male.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_14-05-59\estimation_results_singles_male.csv","estimation_results_singles_male.csv",".csv","1921","20-01-26 14:21:19"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_14-05-59\estimation_summary.txt","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_14-05-59\estimation_summary.txt","estimation_summary.txt",".txt","7493","20-01-26 14:21:19"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_14-05-59\specification_used.yaml","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_14-05-59\specification_used.yaml","specification_used.yaml",".yaml","13421","20-01-26 14:21:19"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_15-30-09\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_15-30-09\estimation.log","estimation.log",".log","24514","20-01-26 15:49:25"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_15-30-09\estimation_results.json","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_15-30-09\estimation_results.json","estimation_results.json",".json","33855","20-01-26 15:49:25"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_15-30-09\estimation_results_couples.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_15-30-09\estimation_results_couples.csv","estimation_results_couples.csv",".csv","1878","20-01-26 15:49:25"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_15-30-09\estimation_results_singles_female.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_15-30-09\estimation_results_singles_female.csv","estimation_results_singles_female.csv",".csv","1878","20-01-26 15:49:25"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_15-30-09\estimation_results_singles_male.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_15-30-09\estimation_results_singles_male.csv","estimation_results_singles_male.csv",".csv","1878","20-01-26 15:49:25"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_15-30-09\estimation_summary.txt","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_15-30-09\estimation_summary.txt","estimation_summary.txt",".txt","7494","20-01-26 15:49:25"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_15-30-09\specification_used.yaml","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_15-30-09\specification_used.yaml","specification_used.yaml",".yaml","13421","20-01-26 15:49:25"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_15-57-10\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_15-57-10\estimation.log","estimation.log",".log","24572","20-01-26 16:15:53"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_15-57-10\estimation_results.json","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_15-57-10\estimation_results.json","estimation_results.json",".json","33857","20-01-26 16:15:53"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_15-57-10\estimation_results_couples.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_15-57-10\estimation_results_couples.csv","estimation_results_couples.csv",".csv","1878","20-01-26 16:15:53"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_15-57-10\estimation_results_singles_female.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_15-57-10\estimation_results_singles_female.csv","estimation_results_singles_female.csv",".csv","1878","20-01-26 16:15:53"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_15-57-10\estimation_results_singles_male.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_15-57-10\estimation_results_singles_male.csv","estimation_results_singles_male.csv",".csv","1878","20-01-26 16:15:53"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_15-57-10\estimation_summary.txt","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_15-57-10\estimation_summary.txt","estimation_summary.txt",".txt","7494","20-01-26 16:15:53"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-20_15-57-10\specification_used.yaml","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-20_15-57-10\specification_used.yaml","specification_used.yaml",".yaml","13421","20-01-26 16:15:53"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-21_00-29-45\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-21_00-29-45\estimation.log","estimation.log",".log","15254","21-01-26 00:47:30"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-21_01-01-29\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-21_01-01-29\estimation.log","estimation.log",".log","18669","21-01-26 01:23:03"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-21_01-01-29\estimation_results.json","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-21_01-01-29\estimation_results.json","estimation_results.json",".json","6954","21-01-26 01:23:03"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-21_10-59-49\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-21_10-59-49\estimation.log","estimation.log",".log","18845","21-01-26 11:17:57"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-21_10-59-49\estimation_results.json","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-21_10-59-49\estimation_results.json","estimation_results.json",".json","6954","21-01-26 11:17:57"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-22_00-51-46\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-22_00-51-46\estimation.log","estimation.log",".log","26346","22-01-26 01:09:36"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-22_00-51-46\estimation_results.json","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-22_00-51-46\estimation_results.json","estimation_results.json",".json","34711","22-01-26 01:09:36"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-22_00-51-46\estimation_results_couples.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-22_00-51-46\estimation_results_couples.csv","estimation_results_couples.csv",".csv","1878","22-01-26 01:09:36"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-22_00-51-46\estimation_results_singles_female.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-22_00-51-46\estimation_results_singles_female.csv","estimation_results_singles_female.csv",".csv","1878","22-01-26 01:09:36"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-22_00-51-46\estimation_results_singles_male.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-22_00-51-46\estimation_results_singles_male.csv","estimation_results_singles_male.csv",".csv","1878","22-01-26 01:09:36"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-22_00-51-46\estimation_summary.txt","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-22_00-51-46\estimation_summary.txt","estimation_summary.txt",".txt","7494","22-01-26 01:09:36"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-22_00-51-46\specification_used.yaml","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-22_00-51-46\specification_used.yaml","specification_used.yaml",".yaml","13421","22-01-26 01:09:36"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-22_13-38-57\estimation.log","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-22_13-38-57\estimation.log","estimation.log",".log","26346","22-01-26 13:56:47"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-22_13-38-57\estimation_results.json","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-22_13-38-57\estimation_results.json","estimation_results.json",".json","52743","22-01-26 13:56:47"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-22_13-38-57\estimation_results_couples.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-22_13-38-57\estimation_results_couples.csv","estimation_results_couples.csv",".csv","1878","22-01-26 13:56:47"
"Microsoft.PowerShell.Core\FileSystem::\\crc\users\hisham\Desktop\Nizam_Hisham\MNL","2026-01-22_13-38-57\estimation_results_singles_female.csv","\\crc\users\hisham\Desktop\Nizam_Hisham\MNL\outputs\estimates\fr\2016_gamspy\run_2026-01-22_13-38-57\estimation_results_singles_female.csv","estimation_results_singles_female.csv",".csv","1878","22-01-26 13:56:47"
