"Root","RelativePath","FullName","Name","Extension","Length","LastWriteTime"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\fr_2016_RURO_mnl___mnlmeta.json","U:\EUROMOD-STORAGE\Data\processed\fr\2016\fr_2016_RURO_mnl___mnlmeta.json","fr_2016_RURO_mnl___mnlmeta.json",".json","57215","08-01-26 02:31:55"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\fr_2016_RURO_mnl___singles.parquet","U:\EUROMOD-STORAGE\Data\processed\fr\2016\fr_2016_RURO_mnl___singles.parquet","fr_2016_RURO_mnl___singles.parquet",".parquet","154498632","08-01-26 02:31:40"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\fr_2016_RURO_mnl__combined.parquet","U:\EUROMOD-STORAGE\Data\processed\fr\2016\fr_2016_RURO_mnl__combined.parquet","fr_2016_RURO_mnl__combined.parquet",".parquet","437123587","02-01-26 23:45:42"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\fr_2016_RURO_mnl__couples.parquet","U:\EUROMOD-STORAGE\Data\processed\fr\2016\fr_2016_RURO_mnl__couples.parquet","fr_2016_RURO_mnl__couples.parquet",".parquet","42433564","05-02-26 14:09:08"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\fr_2016_RURO_mnl__mnlmeta.json","U:\EUROMOD-STORAGE\Data\processed\fr\2016\fr_2016_RURO_mnl__mnlmeta.json","fr_2016_RURO_mnl__mnlmeta.json",".json","57443","05-02-26 14:09:08"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\fr_2016_RURO_mnl__singles.parquet","U:\EUROMOD-STORAGE\Data\processed\fr\2016\fr_2016_RURO_mnl__singles.parquet","fr_2016_RURO_mnl__singles.parquet",".parquet","21299439","05-02-26 14:09:07"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\fr_2016_RURO_mnl_job__couples.parquet","U:\EUROMOD-STORAGE\Data\processed\fr\2016\fr_2016_RURO_mnl_job__couples.parquet","fr_2016_RURO_mnl_job__couples.parquet",".parquet","29388260","04-02-26 14:45:55"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\fr_2016_RURO_mnl_job__mnlmeta.json","U:\EUROMOD-STORAGE\Data\processed\fr\2016\fr_2016_RURO_mnl_job__mnlmeta.json","fr_2016_RURO_mnl_job__mnlmeta.json",".json","58728","04-02-26 14:45:55"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\fr_2016_RURO_mnl_job__singles.parquet","U:\EUROMOD-STORAGE\Data\processed\fr\2016\fr_2016_RURO_mnl_job__singles.parquet","fr_2016_RURO_mnl_job__singles.parquet",".parquet","8871904","04-02-26 14:45:54"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\fr_2016_singles.parquet","U:\EUROMOD-STORAGE\Data\processed\fr\2016\fr_2016_singles.parquet","fr_2016_singles.parquet",".parquet","2609390","05-02-26 14:00:11"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\fr_2016_singles_female.parquet","U:\EUROMOD-STORAGE\Data\processed\fr\2016\fr_2016_singles_female.parquet","fr_2016_singles_female.parquet",".parquet","1646125","05-02-26 14:00:12"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\fr_2016_singles_male.parquet","U:\EUROMOD-STORAGE\Data\processed\fr\2016\fr_2016_singles_male.parquet","fr_2016_singles_male.parquet",".parquet","1314066","05-02-26 14:00:13"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\job_model\job_universe_2016.parquet","U:\EUROMOD-STORAGE\Data\processed\fr\2016\job_model\job_universe_2016.parquet","job_universe_2016.parquet",".parquet","14972","04-02-26 20:27:43"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\job_model\job_universe_2016__meta.json","U:\EUROMOD-STORAGE\Data\processed\fr\2016\job_model\job_universe_2016__meta.json","job_universe_2016__meta.json",".json","1993","04-02-26 20:27:43"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\job_model_gmm\job_universe_2016.parquet","U:\EUROMOD-STORAGE\Data\processed\fr\2016\job_model_gmm\job_universe_2016.parquet","job_universe_2016.parquet",".parquet","12797","08-02-26 21:43:18"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\job_model_gmm\job_universe_2016__gmm_diagnostics.csv","U:\EUROMOD-STORAGE\Data\processed\fr\2016\job_model_gmm\job_universe_2016__gmm_diagnostics.csv","job_universe_2016__gmm_diagnostics.csv",".csv","1616","08-02-26 21:43:18"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\job_model_gmm\job_universe_2016__meta.json","U:\EUROMOD-STORAGE\Data\processed\fr\2016\job_model_gmm\job_universe_2016__meta.json","job_universe_2016__meta.json",".json","24784","08-02-26 21:43:18"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\singles_RURO_ready.parquet","U:\EUROMOD-STORAGE\Data\processed\fr\2016\singles_RURO_ready.parquet","singles_RURO_ready.parquet",".parquet","2705401","05-02-26 14:00:36"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\singles_RURO_ready__colgroups.json","U:\EUROMOD-STORAGE\Data\processed\fr\2016\singles_RURO_ready__colgroups.json","singles_RURO_ready__colgroups.json",".json","18196","05-02-26 14:00:37"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\singles_RURO_ready_jobdraws.parquet","U:\EUROMOD-STORAGE\Data\processed\fr\2016\singles_RURO_ready_jobdraws.parquet","singles_RURO_ready_jobdraws.parquet",".parquet","5811939","04-02-26 20:27:49"
"U:\EUROMOD-STORAGE","Data\processed\fr\2016\singles_RURO_ready_jobdraws__drawsmeta.json","U:\EUROMOD-STORAGE\Data\processed\fr\2016\singles_RURO_ready_jobdraws__drawsmeta.json","singles_RURO_ready_jobdraws__drawsmeta.json",".json","11757","04-02-26 20:27:49"
