,beta_l0_sm,beta_l_age_sm,theta_l_sm,beta_l0_sf,beta_l_age_sf,beta_l_nkids_sf,theta_l_sf,theta_c_singles,beta_E,beta_h_pt1,beta_h_pt2,beta_h_ft,beta_h_lh,beta_E_gsur,beta_E_drgn2,beta_E_drgn3,beta_E_drgn4,beta_E_drgn5,beta_E_drgn6,beta_E_drgn7,beta_E_drgn8,beta_E_drgur,beta_E_drgmd,beta_occ_2_m,beta_occ_3_m,beta_occ_4_m,beta_occ_2_f,beta_occ_3_f,beta_occ_4_f,beta_w0,beta_w_educL,beta_w_educH,beta_w_pexp,beta_w_pexp2,sigma
beta_h_pt2,-0.0049990807573200846,-0.0016756777814312333,0.00073634390908893291,-0.0061812889015974912,0.0045077789286509951,-3.5559447040529116e-05,0.0014852727728273656,0.00073880376935431583,-0.00057945692510150083,0.0020799292155906455,0.034680366506573572,0.0026694453763386975,0.0025837255535573972,-0.00015146100022995628,0.0004311896581720331,0.0025295065907132929,0.00070661176062222916,-0.00033462899385303308,0.00075528890641370485,2.6265247673251706e-05,0.00042266097589565389,-0.0020910868223016428,-0.00140294780399491,6.3663389373394235e-05,-6.2180335166721963e-05,-0.00017730903891939278,0.0011570194011556996,-0.0005375161401001623,-0.00061202316734089272,0.00022903562016301303,1.2603882353607887e-05,9.9514183985855844e-05,-0.00069281081434718721,0.00032323288201780023,-7.2651276147457406e-05
beta_h_ft,0.011403496842427091,0.0021120288358228109,0.00096436149778133119,-0.011724362579186461,0.0053748322861254605,0.0005235925167401636,0.0029249077019650985,0.0005982013343131539,-0.0020268052885932652,0.002323586866240423,0.0026694453763386966,0.0056350323201061038,0.0036862572278773082,0.00011912879146355633,-4.1077743270807457e-05,0.00026662047281524384,8.5596627288085962e-05,-0.00012775148817152705,-1.2361358229801165e-05,-0.00010929998658346336,5.3714278825926487e-05,-0.00016165449344233263,-7.5303307681750907e-05,-4.4468585974043771e-05,-0.00021742025771073048,0.00035407076045740712,0.00010244324408434053,7.7994354672534559e-05,0.00062532534205827952,-6.1438918547007936e-05,-5.3748529237399125e-05,-1.5136009117279658e-05,0.00013406653877121204,-4.6608405571694635e-05,-3.1064074705491568e-05
beta_h_lh,0.16403260914742945,0.016626771303776159,-6.7967481971829236e-05,0.19306107766101008,0.0040584930409846998,0.0088580479802356851,-0.0030661516264302046,0.00022806121041893154,-0.0012951428382180965,0.0018666295207542493,0.0025837255535573964,0.0036862572278773074,0.019811848456889873,-0.00037976476674481623,0.00015772400694064018,0.00053356019569626234,6.7599251625307966e-05,-0.00057993035514101446,-0.00065547724781371748,-1.6625074709478181e-05,0.00013163540006753079,0.00015563863530652848,0.00031655806672760628,-0.00099108688311480109,-0.00088582183967273061,0.00062039001836663456,0.00063563099633275706,-0.00015472491654479342,0.0013822367937356408,-0.00036351047419344714,0.00013870173272149977,0.00021195602221207714,4.485097692194699e-05,5.5790269283337422e-05,0.00016003397804921536
beta_E_gsur,0.0019133822366956415,0.013668428109106248,0.00051426777504293326,0.0010260410804301776,-0.0016330028069936426,-0.0067135746286336537,0.00022866080696648715,0.0010983804111440836,-0.040519321323338978,-0.0009167588826344879,-0.0001514610002299575,0.00011912879146356048,-0.00037976476674481883,0.041786681936275244,-0.0017660009109783921,-0.017189369077554174,-0.0015951833506185919,0.0017925364159188716,0.00082228451652345612,-0.002344983259329339,-0.012505830111921971,0.0013528268155094984,0.0017924133081118399,-0.00094201337972318281,-0.00054283808403278054,-0.0018600335860975285,-0.00038010023847186907,-0.0007128500036489156,-0.00082893861811734559,0.00035770979145653746,-0.00055543922260439295,0.00019751178699805943,-0.0007088810911247247,0.00036184467479834285,-6.5463534506776574e-05
beta_E_drgn2,-0.0078956907615608338,0.0016086331887512218,0.00025924425619477411,-0.0049556647196881852,0.0062102726324029063,-0.0093464797090896286,0.0010433164804397716,0.0027035544615857431,-0.061539659831831003,0.00063896967737940634,0.00043118965817203245,-4.1077743270807247e-05,0.0001577240069406381,-0.0017660009109784103,0.096980447424685381,0.052809571811820895,0.055940879624930009,0.059142098245962331,0.057881346851471241,0.056579591323161892,0.055043685252184074,0.015444134574561183,0.00094692788732394367,-0.00073238383151670973,-0.00016974212899478798,-0.00082609841498683184,-0.00016648249372241351,0.00075808367769503952,0.00018559358024147405,-0.00026745249021108088,0.00011985943034113842,-0.00029570337923520842,0.0011279361909415123,-0.00055673070121181492,-0.00013523606021736016
beta_E_drgn3,-0.0042995976821330164,0.00090720661542360707,0.0005698936070941224,-0.0021430223585504216,0.002992604678347748,1.730363077171247e-05,0.00068231896133733917,0.0020996321689431968,-0.035336231875978084,0.00090308217419945633,0.002529506590713292,0.0002666204728152413,0.00053356019569626115,-0.017189369077554091,0.052809571811820742,0.13183405010302815,0.050768744046763251,0.051836624988754076,0.052626291465552769,0.052670909725452124,0.056389923892580004,0.0017551429625970567,0.0021513997486704061,-0.00095127510133524967,0.0005975736814290922,-0.00067147701800572958,-0.00023088100009060908,0.0012303121485047594,0.00045688305091170058,-0.00072661949027854472,0.00032528335437823015,-0.00014949555554757567,0.0015399972946674254,-0.00068244800201850851,-0.00011962824172965176
beta_E_drgn4,-0.012993406798110445,-0.00013395749702905128,0.00089201533007041015,-0.0020644650906927811,0.004682350732083982,0.0021415657492954159,0.00106742391800322,-0.0017923608416592822,-0.063504631079952245,0.00096510762093494494,0.00070661176062223479,8.5596627288093199e-05,6.7599251625314227e-05,-0.0015951833506184332,0.055940879624929912,0.050768744046763355,0.12944803008597444,0.057933553793152785,0.055057461298259371,0.053468489188586946,0.053678714203804177,0.014939498335503747,0.012280479607840166,-0.00090617500819220847,0.0030269537716764261,-0.00019756417121232471,-0.0017527510562482199,-0.001466981646628326,-0.0013186158592975957,-0.0005015558257695531,-0.0002256150860039864,-0.00012186219239266154,0.0012920090451707918,-0.00065615585130191401,4.3748992499367944e-05
beta_E_drgn5,-0.016985899712499294,0.014251244212527745,0.0028729279449501233,0.0026612589197153574,0.0020731051675671867,-0.0013913768777185636,-0.00065825020566639308,0.0028818601763735373,-0.071555885014767881,-0.00025971008104943341,-0.00033462899385303216,-0.00012775148817152377,-0.00057993035514101532,0.0017925364159188408,0.059142098245962227,0.051836624988754243,0.057933553793152751,0.10066877123121937,0.057132432910018356,0.055556755971580676,0.054643794893805227,0.021563414925449484,0.015481670428918456,-0.0020619192726644619,-0.001542524539097625,-0.0019749899912453986,0.00049374512491848633,0.0011250621942797984,0.00081758062023625443,-3.6461845828959277e-05,-0.00013996696591205064,-0.00028501909841922835,0.00059716850204009691,-0.00030943767828922982,-0.00018206942711980673
beta_E_drgn6,-0.027205538297045806,0.020897924437059904,0.0036153057628740969,0.014822514325123827,0.0069149323670841239,-0.022153712137222472,-0.00058886970693478068,0.0028897122736691412,-0.058889404885369735,-0.00011577328956821234,0.00075528890641370365,-1.236135822980052e-05,-0.00065547724781372246,0.00082228451652336255,0.057881346851471019,0.052626291465552866,0.055057461298259211,0.05713243291001821,0.11034087945215014,0.055206871571829297,0.053624501078397099,0.010276040260389082,-0.004452700829037229,7.0587587544582994e-05,-0.00091286560520037452,-0.0012296376950528566,-0.00035830837563971475,0.00032482161830312277,0.00012390807632117908,-0.00011996987400178173,0.00010463372009471657,-0.00022559276392766347,0.00047987282114742193,-0.0002778056188264334,1.7522334588064404e-05
beta_E_drgn7,-0.013175423202288938,0.018530773414480787,0.0022520503544262477,-0.0093060838344539466,0.012597360352049268,-0.0042634759092920064,0.0013158443013350448,0.001302668677040091,-0.054936830501114989,0.00050699279775146227,2.6265247673253089e-05,-0.00010929998658346138,-1.6625074709480787e-05,-0.0023449832593293381,0.056579591323161767,0.052670909725452186,0.053468489188586849,0.055556755971580621,0.055206871571829387,0.11297675661366942,0.05370167228057298,0.0088587302471418525,-0.0020939461638099705,-0.00070458693081811865,0.00088612774197142788,-0.0004039951024647565,-0.0011663736766123873,-0.00047931082713757408,-0.00068807279067233085,3.5125750418304665e-05,-0.00011223444353430169,-0.00026231292664305299,0.00051652382131912086,-0.00028965372564267438,-0.00011262285630432508
