,beta_l0_sm,beta_l_age_sm,theta_l_sm,beta_l0_sf,beta_l_age_sf,beta_l_nkids_sf,theta_l_sf,theta_c_singles,beta_E,beta_h_pt1,beta_h_pt2,beta_h_ft,beta_h_lh,beta_E_gsur,beta_E_drgn2,beta_E_drgn3,beta_E_drgn4,beta_E_drgn5,beta_E_drgn6,beta_E_drgn7,beta_E_drgn8,beta_E_drgur,beta_E_drgmd,beta_occ_2_m,beta_occ_3_m,beta_occ_4_m,beta_occ_2_f,beta_occ_3_f,beta_occ_4_f,beta_w0,beta_w_educL,beta_w_educH,beta_w_pexp,beta_w_pexp2,sigma
beta_E_drgn8,0.002753852417625522,0.0068736471702801087,-0.0033920418773569203,0.004552987189685693,-0.010888566812414312,-0.015939361995954398,0.0038227302111971308,0.0020017651863423395,-0.38147093321075759,0.001264128087447333,0.0028935467430216163,0.0022676475861943208,0.0033038427004689532,-0.1936553013117451,0.54843988520654574,0.48793159379129469,0.48900928486479411,0.53500670767851044,0.500632081179891,0.48945672364452503,1,0.13525888153082949,0.03448615316581391,0.00098562410029857115,-0.0017820646054167299,0.0007839705848639685,-0.0061566284289501774,0.0031370048912243197,-0.0059732937812566091,0.0039037342049469191,0.012299913013179495,-0.0024593489423602728,-0.0043234450746268485,0.003039718850147222,0.00027062790137884863
beta_E_drgur,0.0034782583431134878,-0.010495297996052991,-0.0069629951410263482,0.00062233505374494915,0.0013067251134038283,-0.015604330626766093,0.0076050425577285198,-0.010789723945902767,-0.52052478814344816,4.2368809812044826e-05,-0.00035515062134940236,0.0014364242676000898,0.00085267714966389167,-0.0025048170564654078,0.24073125814886159,0.059458632849375914,0.19839601464380613,0.29244570680236637,0.21133709491344987,0.18062045669713001,0.13525888153082949,1,0.55446939550505658,0.004278757249675501,0.0058181211074395814,0.0081225895273646029,-0.015528195159413291,-0.011268458787441682,-0.016385658927562514,-0.0035820564731647922,-0.017525048790807671,-0.0059079330466974625,0.0047247671557162493,-0.0027919056516310277,0.0016680776890811654
beta_E_drgmd,0.0036887709520648316,-0.013201178448814256,-0.0088339494007360127,0.0007917566112666031,0.00047948952789574333,-0.013638126849611727,0.0071749782897536892,-0.0031260720561449929,-0.3252519417071188,-0.00014617450434690942,-0.0028729956438626261,0.0020541843615022566,0.00088046712646583499,-0.0092336688572081868,0.021016206626111332,-0.039206738509061381,0.033366807902814967,0.15336967203973412,0.046697078707852099,0.00082746701628994663,0.034486153165813924,0.55446939550505658,1,0.0045063298218993861,0.0053445606095587263,0.008336556066956902,-0.01237961369123061,-0.012250560317224331,-0.015300420005689557,-0.0036733911939953157,-0.008618056272055117,0.00063589453443045325,0.00011365031868677301,0.0022676930762325171,0.003906033734139469
beta_occ_2_m,-0.0054675228125181836,0.0029279281940280586,0.015716591261768258,0.014427332953137521,-0.0092349784062391443,0.0053466234410199992,-0.03420612615487631,0.0078062597511591204,-0.043331778097215355,0.002761497165640241,0.0022242054754120647,-8.0802639587478523e-05,-0.014768696744029695,-0.0099695632032574637,-0.0057844430133389994,0.0041678970524637584,0.003543513961909257,-0.010222393668275789,-0.0054206349715162864,-0.0024894341474158326,0.00098562410029857158,0.0042787572496755001,0.0045063298218993852,1,0.15112503814084505,0.32030378246287566,0.054067548756361786,0.048382851230639463,0.064145148911266783,-0.0067719216855658404,0.0028471435978037539,-0.00056707835748005049,0.010604126871419995,-0.010497080573661348,0.0051641967152586746
beta_occ_3_m,-0.0006443708370586481,-0.0060163478814183186,0.006483419000154117,0.012311429084331816,-0.0076391269239068109,0.0041103455183177148,-0.027755723918293625,0.0082688415035260324,-0.035035611630241978,0.0027273511340747932,-0.0021438802245337661,-0.0065241127864795528,-0.011496285277786802,-0.0078207549534715787,-0.0022087727952842685,0.0033009103271254472,0.0025057137369508295,-0.0051591258665295492,-0.0025464081546853956,-0.00039483788769295477,-0.0017820646054167281,0.0058181211074395814,0.0053445606095587255,0.15112503814084505,1,0.24977149674712454,0.04256211713977566,0.038224920204021288,0.051372816651687671,0.0080613238609143385,0.0030014481267072999,0.0035055641466896431,-0.013677001302352672,0.012155428227261001,-0.00017905398412771485
beta_occ_4_m,-0.010494951299567989,0.0083506333242482252,0.024299347197227549,0.025265441202960485,-0.015146019439669461,0.0088990440571494103,-0.05664796097894103,0.018035755249778029,-0.07717737062142456,0.00072101788129636511,-8.0527050978260523e-05,-0.013077115839494505,-0.021720822277226812,-0.0029123206419766757,-0.0077061406455577255,-4.2652036937608331e-05,0.0058244842902527832,-0.0099160189414436509,-0.011080255921025533,0.00051049123037642254,0.00078397058486396991,0.0081225895273646046,0.0083365560669568985,0.32030378246287566,0.24977149674712448,1,0.087286296402316027,0.079135041597824002,0.10752281299109058,-0.022948528173645469,0.011052925848046102,0.0082749572741798345,0.011177554390894493,-0.013131887812204483,-0.0049268320744714116
beta_occ_2_f,0.011901270087903678,-0.0059452169668113069,-0.029349304580912897,-0.031703090648058006,0.012471036439845054,-0.013631333870749916,0.071169992443520916,-0.01227106880900662,-0.093535357787758761,-0.0068446527096144173,-0.0062092134480275455,0.012701043676074528,0.030465581166100139,0.032600211984353575,0.0075314634969959639,-0.0098010056759436342,-0.0086513649744518126,0.016308372985273312,0.014005212516310475,0.0025673934874646392,-0.0061566284289501739,-0.015528195159413288,-0.01237961369123061,0.054067548756361786,0.042562117139775653,0.087286296402315999,1,0.39787767618773001,0.53736615175858371,0.0058234963862676273,0.0012483778141850596,0.0028131188368520931,-0.0040182392696409908,0.0036680238616969589,-0.0026799623258892259
beta_occ_3_f,0.011201827804538926,-0.0049754964185451771,-0.026470507469111296,-0.028510834899900018,0.013439147414775697,-0.0090012427498426424,0.064189914402326673,-0.011348688633505861,-0.090788282843182827,-0.006509116178670349,-0.0043392080729934947,0.0035473911968076336,0.027261840384563092,0.033253057288489783,0.013968858666715336,-0.0051606312345323672,-0.0034642834271248106,0.019925258914053924,0.018769890502451113,0.0077299907437832884,0.0031370048912243223,-0.011268458787441683,-0.012250560317224334,0.04838285123063947,0.038224920204021275,0.079135041597823988,0.39787767618773007,1,0.48998587758141343,-0.0087978386344358117,-0.0065092635814004108,0.0046583450893287496,0.0020694588017918097,0.00052567400454385375,0.01066991768599041
beta_occ_4_f,0.014328784793993892,-0.0064197790283231602,-0.034381813296928382,-0.038494884557678244,0.024866361124327985,-0.016738106412595797,0.08653023734104863,-0.015103280730684249,-0.12358717848428959,-0.010508246479963347,-0.0032360391809322432,0.019624870818329511,0.040036436764479301,0.05433667867524903,0.014464566820933361,-0.010749390059077895,-0.0083510648824258061,0.023588014493435464,0.019882269292027705,0.0047463156645425652,-0.0059732937812566047,-0.016385658927562507,-0.015300420005689557,0.064145148911266797,0.051372816651687657,0.10752281299109057,0.53736615175858371,0.48998587758141338,1,-0.015316645749825676,-0.014145846412613431,0.0020601803720474085,0.0010873975898502907,0.0014177049427887406,-0.0079442449088469209
beta_w0,-0.0084490940901677265,-0.0049509643324489377,0.00398474792836163,0.0033765960173655859,-0.011345222517074989,-0.0041363792074921753,-0.0036500888403808818,0.055694935421224098,-0.0044389316218892269,0.0012000370268384797,0.010737751206933854,-0.00054368869240672632,-0.0060948781025540856,0.0039531565342065108,-0.0066031051895761956,-0.0033826124776192355,-0.0042045178478944652,-0.0057108973410647853,-0.0011820234697331059,-0.0030384504055898046,0.0039037342049469187,-0.0035820564731647939,-0.0036733911939953153,-0.0067719216855658786,0.0080613238609143281,-0.022948528173645486,0.0058234963862676212,-0.0087978386344358117,-0.01531664574982565,1,-0.2376852498062631,-0.38047921820291364,-0.82074926587124275,0.69217850680916182,-0.14925251492666486
beta_w_educL,0.002930283578141968,-0.0042857604387505832,-0.0027312400807136539,-0.00084743162135895327,-0.0012791389534984638,-0.00016348153664298698,0.00079075015947710481,-0.00012915657592139465,0.059186465266681386,0.0011396417376346045,-0.011354536970603915,-0.0070463795380597783,-0.0033915978814973865,-0.10317891981850053,0.0074263732719952458,0.032701945500474582,0.0072983620921878954,-0.0012306434393196807,0.00024772586537757707,0.0032881267018868995,0.012299913013179495,-0.017525048790807667,-0.008618056272055117,0.0028471435978037582,0.0030014481267073003,0.011052925848046102,0.0012483778141850637,-0.0065092635814004074,-0.014145846412613433,-0.2376852498062631,1,0.31016080419648279,0.075458967245308081,-0.084503574867664119,0.013584058334582113
beta_w_educH,-0.00028226228148437094,-0.00054240142933836962,0.0013469700224670264,0.0021825746685526773,0.00036032704516094711,-0.0024797019142571743,-0.00030440890830870721,-0.056247143035811735,-0.0091129690607302596,-0.0041998357741919049,-0.012089328839324263,-0.012547447189336649,-0.0063235736588615607,0.022306246901593982,0.0055854565561059954,-0.0025075433465256958,0.00096587466973104832,0.0083873740087946139,0.0039730079938073738,0.0033256649348598439,-0.0024593489423602715,-0.0059079330466974599,0.00063589453443045401,-0.00056707835748005006,0.0035055641466896466,0.0082749572741798449,0.0028131188368520875,0.0046583450893287462,0.0020601803720473985,-0.38047921820291369,0.31016080419648284,1,0.014492569503702335,0.043753358094362198,0.068541892828672332
beta_w_pexp,0.011584223133480603,0.00019257818317560077,-0.0079001802381347495,-0.00078520495066050384,0.0020243282029404888,0.0091548267955680225,0.00044565098458298856,-0.022534279587635653,-0.0020154962633741223,0.002402567340297054,-0.0062074744913046551,-0.00045996206218510988,0.00111761869848191,-0.0025700889662779347,0.0073027677477877449,0.0026233915901690669,0.0034443736563335111,0.0033651452944789013,0.0018129200953435601,0.0042624026469201938,-0.004323445074626845,0.0047247671557162424,0.00011365031868677192,0.010604126871420028,-0.013677001302352654,0.011177554390894507,-0.004018239269640963,0.0020694588017918123,0.0010873975898502849,-0.8207492658712422,0.075458967245308123,0.01449256950370225,1,-0.96456183142239038,0.010585966217511825
beta_w_pexp2,-0.01177355641323918,0.0056615370680391016,0.010040409675567508,-0.0016717435355818057,0.0051167668748818146,-0.010493579994404374,0.0024965807660207668,0.013652030753460881,0.0010979526374602069,-0.0026239359991961338,0.0071401274023119568,0.0030673388808011366,0.0015044252298844797,0.0042285774036971259,-0.0084696706884083393,-0.0029059169309593553,-0.0025898158622876671,-0.0028678187477206669,-0.0027356457341412765,-0.0049804854952387873,0.0030397188501472246,-0.002791905651631026,0.0022676930762325141,-0.010497080573661378,0.012155428227261001,-0.013131887812204476,0.0036680238616969723,0.00052567400454386968,0.0014177049427888065,0.6921785068091616,-0.084503574867664091,0.043753358094362232,-0.9645618314223906,1,-0.00512788030430398
sigma,-0.0012337619243035067,-0.0055917955940179096,0.0027022837087786527,-0.00059191498087567639,0.0014592003867221739,0.0018976168529913357,0.0010799506324566735,-0.10047936770466749,0.0018213898839415962,-0.00107089776140978,-0.01146396519160579,-0.012636613409065908,0.00034206100034703908,-0.0011072723931563997,-0.0022421745826038063,0.0011874166006745146,-0.0059534380248493441,-8.4838359971661938e-05,-0.0021061194451177838,-0.0014608814936064123,0.00027062790137884858,0.0016680776890811652,0.003906033734139469,0.0051641967152586728,-0.00017905398412771423,-0.0049268320744714116,-0.0026799623258892263,0.01066991768599041,-0.0079442449088469227,-0.14925251492666486,0.01358405833458211,0.068541892828672318,0.010585966217511823,-0.00512788030430398,1
