DATAFLOW,LAST UPDATE,freq,unit,sex,age,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BE1,2016,46.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BE10,2016,46.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BE2,2016,183.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BE21,2016,51.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BE22,2016,26.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BE23,2016,43.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BE24,2016,25.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BE25,2016,36.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BE3,2016,119.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BE31,2016,9.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BE32,2016,46.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BE33,2016,41.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BE34,2016,9.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BE35,2016,13.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BG,2016,153.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BG3,2016,88.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BG31,2016,12.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BG32,2016,19.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BG33,2016,28.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BG34,2016,29.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BG4,2016,64.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BG41,2016,25.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,BG42,2016,39.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CH,2016,345.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CH0,2016,345.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CH01,2016,76.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CH02,2016,79.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CH03,2016,39.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CH04,2016,48.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CH05,2016,53.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CH06,2016,35.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CH07,2016,12.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CY,2016,29.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CY0,2016,29.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CY00,2016,29.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CZ,2016,134.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CZ0,2016,134.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CZ01,2016,8.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CZ02,2016,14.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CZ03,2016,16.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CZ04,2016,25.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CZ05,2016,20.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CZ06,2016,15.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CZ07,2016,11.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,CZ08,2016,22.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE,2016,2587.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE1,2016,426.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE11,2016,161.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE12,2016,105.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE13,2016,90.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE14,2016,69.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE2,2016,449.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE21,2016,133.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE22,2016,46.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE23,2016,44.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE24,2016,42.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE25,2016,63.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE26,2016,48.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE27,2016,70.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE3,2016,92.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE30,2016,92.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE4,2016,32.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE40,2016,32.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE5,2016,24.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE50,2016,24.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE6,2016,53.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE60,2016,53.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE7,2016,206.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE71,2016,138.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE72,2016,33.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE73,2016,34.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE8,2016,23.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE80,2016,23.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE9,2016,267.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE91,2016,49.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE92,2016,73.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE93,2016,55.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DE94,2016,89.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEA,2016,620.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEA1,2016,182.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEA2,2016,148.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEA3,2016,87.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEA4,2016,73.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEA5,2016,129.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEB,2016,161.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEB1,2016,61.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEB2,2016,21.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEB3,2016,78.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEC,2016,36.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEC0,2016,36.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DED,2016,45.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DED2,2016,18.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DED4,2016,14.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DED5,2016,13.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEE,2016,34.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEE0,2016,34.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEF,2016,86.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEF0,2016,86.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEG,2016,25.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEG0,2016,25.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DK,2016,247.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DK0,2016,247.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DK01,2016,68.1,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DK02,2016,37.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DK03,2016,57.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DK04,2016,56.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DK05,2016,27.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EA21,2016,14893.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EE,2016,23.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EE0,2016,23.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EE00,2016,23.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL,2016,426.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL3,2016,85.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL30,2016,85.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL4,2016,57.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL41,2016,8.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL42,2016,18.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL43,2016,31.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL5,2016,147.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL51,2016,39.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL52,2016,76.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL53,2016,14.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL54,2016,17.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL6,2016,135.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL61,2016,35.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL62,2016,10.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL63,2016,34.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL64,2016,25.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL65,2016,29.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES,2016,3443.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES1,2016,289.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES11,2016,200.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES12,2016,57.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES13,2016,32.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES2,2016,242.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES21,2016,102.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES22,2016,34.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES23,2016,20.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES24,2016,85.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES3,2016,371.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES30,2016,371.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES4,2016,428.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES41,2016,163.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES42,2016,169.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES43,2016,96.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES5,2016,1033.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES51,2016,545.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES52,2016,387.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES53,2016,100.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES6,2016,884.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES61,2016,750.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES62,2016,121.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES63,2016,6.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES64,2016,5.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES7,2016,193.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES70,2016,193.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EU27_2020,2016,17007.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI,2016,122.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI1,2016,121.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI19,2016,28.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI1B,2016,41.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI1C,2016,26.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI1D,2016,25.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI2,2016,,u,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI20,2016,,u,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FR,2016,2265.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FR1,2016,443.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FR10,2016,443.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FRB,2016,84.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FRB0,2016,84.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FRC,2016,107.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FRC1,2016,61.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FRC2,2016,46.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FRD,2016,128.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FRD1,2016,58.9,,
