DATAFLOW,LAST UPDATE,freq,unit,sex,age,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEF,2015,84.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEF0,2015,84.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEG,2015,23.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DEG0,2015,23.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DK,2015,242.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DK0,2015,242.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DK01,2015,66.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DK02,2015,35.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DK03,2015,57.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DK04,2015,58.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,DK05,2015,24.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EA21,2015,15242.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EE,2015,25.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EE0,2015,25.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EE00,2015,25.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL,2015,453.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL3,2015,87.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL30,2015,87.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL4,2015,57.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL41,2015,8.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL42,2015,14.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL43,2015,34.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL5,2015,161.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL51,2015,45.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL52,2015,84.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL53,2015,14.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL54,2015,17.0,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL6,2015,146.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL61,2015,38.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL62,2015,10.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL63,2015,36.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL64,2015,27.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EL65,2015,33.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES,2015,3560.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES1,2015,301.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES11,2015,208.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES12,2015,58.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES13,2015,34.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES2,2015,258.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES21,2015,112.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES22,2015,35.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES23,2015,20.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES24,2015,90.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES3,2015,384.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES30,2015,384.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES4,2015,434.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES41,2015,167.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES42,2015,169.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES43,2015,97.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES5,2015,1070.9,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES51,2015,572.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES52,2015,394.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES53,2015,104.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES6,2015,906.3,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES61,2015,769.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES62,2015,124.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES63,2015,6.7,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES64,2015,5.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES7,2015,203.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,ES70,2015,203.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,EU27_2020,2015,17500.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI,2015,127.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI1,2015,126.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI19,2015,31.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI1B,2015,43.8,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI1C,2015,28.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI1D,2015,22.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI2,2015,,u,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FI20,2015,,u,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FR,2015,2385.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FR1,2015,468.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FR10,2015,468.2,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FRB,2015,100.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FRB0,2015,100.5,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FRC,2015,115.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FRC1,2015,66.1,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FRC2,2015,49.6,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FRD,2015,137.4,,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y15-74,ED0-2,FRD1,2015,64.6,,
