DATAFLOW,LAST UPDATE,freq,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BE25,2016,23.3,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BE3,2016,99.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BE31,2016,10.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BE32,2016,39.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BE33,2016,30.8,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BE34,2016,6.5,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BE35,2016,12.8,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BG,2016,152.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BG3,2016,82.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BG31,2016,22.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BG32,2016,17.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BG33,2016,19.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BG34,2016,23.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BG4,2016,70.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BG41,2016,40.0,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,BG42,2016,30.0,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CH,2016,199.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CH0,2016,199.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CH01,2016,44.5,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CH02,2016,46.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CH03,2016,25.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CH04,2016,28.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CH05,2016,26.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CH06,2016,20.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CH07,2016,7.5,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CY,2016,18.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CY0,2016,18.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CY00,2016,18.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CZ,2016,228.3,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CZ0,2016,228.3,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CZ01,2016,21.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CZ02,2016,27.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CZ03,2016,25.0,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CZ04,2016,30.5,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CZ05,2016,33.8,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CZ06,2016,34.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CZ07,2016,26.8,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,CZ08,2016,28.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE,2016,2092.5,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE1,2016,303.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE11,2016,117.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE12,2016,72.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE13,2016,63.8,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE14,2016,50.5,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE2,2016,315.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE21,2016,103.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE22,2016,31.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE23,2016,27.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE24,2016,28.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE25,2016,43.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE26,2016,34.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE27,2016,46.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE3,2016,71.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE30,2016,71.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE4,2016,45.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE40,2016,45.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE5,2016,17.8,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE50,2016,17.8,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE6,2016,39.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE60,2016,39.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE7,2016,167.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE71,2016,104.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE72,2016,30.3,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE73,2016,32.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE8,2016,30.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE80,2016,30.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE9,2016,237.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE91,2016,43.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE92,2016,62.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE93,2016,51.8,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DE94,2016,80.0,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEA,2016,488.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEA1,2016,137.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEA2,2016,114.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEA3,2016,78.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEA4,2016,60.3,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEA5,2016,97.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEB,2016,112.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEB1,2016,43.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEB2,2016,14.8,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEB3,2016,53.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEC,2016,25.0,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEC0,2016,25.0,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DED,2016,71.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DED2,2016,27.0,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DED4,2016,25.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DED5,2016,19.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEE,2016,43.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEE0,2016,43.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEF,2016,83.3,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEF0,2016,83.3,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEG,2016,39.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DEG0,2016,39.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DK,2016,191.6,b,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DK0,2016,191.6,b,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DK01,2016,54.0,b,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DK02,2016,27.0,b,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DK03,2016,43.8,b,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DK04,2016,46.7,b,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,DK05,2016,20.0,b,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EA21,2016,8069.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EE,2016,28.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EE0,2016,28.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EE00,2016,28.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL,2016,215.8,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL3,2016,66.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL30,2016,66.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL4,2016,25.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL41,2016,4.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL42,2016,8.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL43,2016,13.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL5,2016,64.8,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL51,2016,14.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL52,2016,37.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL53,2016,6.3,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL54,2016,6.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL6,2016,59.0,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL61,2016,14.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL62,2016,4.3,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL63,2016,14.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL64,2016,13.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EL65,2016,12.0,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES,2016,843.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES1,2016,60.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES11,2016,38.5,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES12,2016,14.5,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES13,2016,7.0,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES2,2016,62.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES21,2016,24.8,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES22,2016,9.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES23,2016,5.8,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES24,2016,22.5,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES3,2016,103.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES30,2016,103.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES4,2016,108.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES41,2016,39.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES42,2016,46.5,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES43,2016,22.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES5,2016,240.3,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES51,2016,127.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES52,2016,89.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES53,2016,23.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES6,2016,225.3,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES61,2016,183.1,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES62,2016,36.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES63,2016,2.7,u,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES64,2016,3.0,u,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES7,2016,43.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,ES70,2016,43.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,EU27_2020,2016,10396.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FI,2016,147.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FI1,2016,146.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FI19,2016,36.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FI1B,2016,44.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FI1C,2016,30.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FI1D,2016,34.4,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FI2,2016,,u,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FI20,2016,,u,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FR,2016,1479.7,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FR1,2016,271.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FR10,2016,271.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FRB,2016,56.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FRB0,2016,56.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FRC,2016,57.9,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FRC1,2016,34.8,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FRC2,2016,23.0,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FRD,2016,71.5,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FRD1,2016,34.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FRD2,2016,37.3,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FRE,2016,141.2,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FRE1,2016,94.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FRE2,2016,46.6,,
ESTAT:LFST_R_LFSD2POP(1.0),17/04/26 11:00:00,A,ED0-2,F,Y15-24,THS_PER,FRF,2016,110.0,,
