DATAFLOW	LAST UPDATE	freq	isced11	sex	age	unit	geo	TIME_PERIOD	OBS_VALUE	OBS_FLAG	CONF_STATUS
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FR10	2015	1171.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRB0	2015	298.5		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRC1	2015	190.8		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRC2	2015	137.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRD1	2015	187.5		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRD2	2015	234.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRE1	2015	512.8		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRE2	2015	263.0		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRF1	2015	190.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRF2	2015	173.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRF3	2015	261.6		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRG0	2015	360.8		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRH0	2015	282.9		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRI1	2015	311.7		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRI2	2015	69.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRI3	2015	199.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRJ1	2015	340.9		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRJ2	2015	269.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRK1	2015	144.3		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRK2	2015	614.6		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRL0	2015	539.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y15-74	THS_PER	FRM0	2015	42.3	u	
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FR10	2015	733.0		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRB0	2015	168.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRC1	2015	110.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRC2	2015	84.5		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRD1	2015	109.6		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRD2	2015	139.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRE1	2015	314.8		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRE2	2015	162.7		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRF1	2015	116.0		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRF2	2015	112.0		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRF3	2015	152.5		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRG0	2015	197.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRH0	2015	144.8		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRI1	2015	155.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRI2	2015	40.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRI3	2015	109.9		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRJ1	2015	199.8		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRJ2	2015	139.0		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRK1	2015	72.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRK2	2015	336.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRL0	2015	320.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y20-64	THS_PER	FRM0	2015	17.3	u	
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FR10	2015	103.0		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRB0	2015	17.7		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRC1	2015	8.8	u	
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRC2	2015	10.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRD1	2015	11.3		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRD2	2015	15.3		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRE1	2015	31.7		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRE2	2015	17.9		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRF1	2015	16.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRF2	2015	11.9		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRF3	2015	19.7		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRG0	2015	21.6		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRH0	2015	11.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRI1	2015	17.9		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRI2	2015	3.2	u	
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRI3	2015	11.8		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRJ1	2015	30.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRJ2	2015	14.0		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRK1	2015	5.8	u	
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRK2	2015	36.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRL0	2015	42.3		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-34	THS_PER	FRM0	2015	1.1	u	
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FR10	2015	692.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRB0	2015	163.5		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRC1	2015	104.9		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRC2	2015	78.6		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRD1	2015	102.6		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRD2	2015	133.3		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRE1	2015	298.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRE2	2015	153.3		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRF1	2015	109.6		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRF2	2015	102.8		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRF3	2015	143.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRG0	2015	188.9		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRH0	2015	138.5		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRI1	2015	148.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRI2	2015	38.0		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRI3	2015	107.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRJ1	2015	190.5		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRJ2	2015	132.5		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRK1	2015	70.5		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRK2	2015	320.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRL0	2015	301.5		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y25-64	THS_PER	FRM0	2015	16.8	u	
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FR10	2015	127.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRB0	2015	25.0		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRC1	2015	13.7		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRC2	2015	11.7		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRD1	2015	15.8		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRD2	2015	22.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRE1	2015	47.0		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRE2	2015	23.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRF1	2015	16.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRF2	2015	14.9		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRF3	2015	19.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRG0	2015	24.5		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRH0	2015	15.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRI1	2015	24.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRI2	2015	5.6	u	
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRI3	2015	17.0		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRJ1	2015	25.7		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRJ2	2015	18.8		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRK1	2015	10.3		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRK2	2015	57.3		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRL0	2015	54.0		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y35-44	THS_PER	FRM0	2015	4.5	u	
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FR10	2015	218.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRB0	2015	49.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRC1	2015	27.5		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRC2	2015	20.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRD1	2015	29.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRD2	2015	42.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRE1	2015	85.8		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRE2	2015	49.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRF1	2015	31.8		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRF2	2015	27.3		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRF3	2015	42.9		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRG0	2015	56.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRH0	2015	43.7		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRI1	2015	43.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRI2	2015	14.6		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRI3	2015	23.0		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRJ1	2015	53.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRJ2	2015	41.7		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRK1	2015	21.3		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRK2	2015	84.6		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRL0	2015	87.2		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y45-54	THS_PER	FRM0	2015	2.4	u	
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FR10	2015	243.9		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FRB0	2015	71.6		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FRC1	2015	54.9		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FRC2	2015	36.8		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FRD1	2015	46.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FRD2	2015	53.9		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FRE1	2015	133.8		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FRE2	2015	63.1		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FRF1	2015	45.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FRF2	2015	48.7		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FRF3	2015	61.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FRG0	2015	86.7		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FRH0	2015	68.4		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FRI1	2015	62.7		
ESTAT:LFST_R_LFSD2POP(1.0)	17/04/26 11:00:00	A	ED0-2	F	Y55-64	THS_PER	FRI2	2015	14.6		
