DATAFLOW,LAST UPDATE,freq,unit,sex,age,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,LV,2014,187.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,LV0,2014,187.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,LV00,2014,187.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,ME,2014,37.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,ME0,2014,37.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,ME00,2014,37.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,MK,2014,97.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,MK0,2014,97.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,MK00,2014,97.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,MT,2014,21.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,MT0,2014,21.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,MT00,2014,21.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL,2014,1324.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL1,2014,117.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL11,2014,45.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL12,2014,41.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL13,2014,31.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL2,2014,262.4,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL21,2014,77.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL22,2014,158.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL23,2014,26.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL3,2014,696.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL31,2014,132.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL32,2014,263.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL33,2014,278.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL34,2014,21.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL4,2014,248.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL41,2014,182.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NL42,2014,66.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NO,2014,556.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NO0,2014,556.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NO01,2014,170.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NO02,2014,34.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NO03,2014,88.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NO04,2014,74.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NO05,2014,91.4,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NO06,2014,45.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,NO07,2014,51.1,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL,2014,2889.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL2,2014,568.1,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL21,2014,234.4,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL22,2014,333.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL4,2014,374.4,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL41,2014,215.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL42,2014,93.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL43,2014,65.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL5,2014,261.4,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL51,2014,201.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL52,2014,59.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL6,2014,356.1,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL61,2014,111.1,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL62,2014,89.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL63,2014,155.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL7,2014,326.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL71,2014,222.4,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL72,2014,104.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL8,2014,408.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL81,2014,184.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL82,2014,133.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL84,2014,90.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL9,2014,594.4,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL91,2014,421.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PL92,2014,172.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PT,2014,685.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PT1,2014,660.4,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PT11,2014,204.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PT15,2014,26.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PT16,2014,139.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PT17,2014,251.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PT18,2014,38.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PT2,2014,10.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PT20,2014,10.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PT3,2014,13.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,PT30,2014,13.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RO,2014,812.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RO1,2014,184.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RO11,2014,95.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RO12,2014,88.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RO2,2014,167.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RO21,2014,92.4,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RO22,2014,74.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RO3,2014,331.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RO31,2014,89.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RO32,2014,242.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RO4,2014,130.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RO41,2014,72.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RO42,2014,57.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RS,2014,376.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RS1,2014,248.4,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RS11,2014,151.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RS12,2014,97.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RS2,2014,127.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RS21,2014,75.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,RS22,2014,51.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SE,2014,998.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SE1,2014,434.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SE11,2014,283.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SE12,2014,151.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SE2,2014,418.4,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SE21,2014,68.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SE22,2014,145.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SE23,2014,203.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SE3,2014,146.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SE31,2014,64.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SE32,2014,31.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SE33,2014,49.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SI,2014,171.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SI0,2014,171.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SI03,2014,78.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SI04,2014,92.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SK,2014,283.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SK0,2014,283.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SK01,2014,64.1,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SK02,2014,79.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SK03,2014,61.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,SK04,2014,79.4,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR,2014,1829.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR1,2014,517.1,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR10,2014,517.1,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR2,2014,76.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR21,2014,33.4,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR22,2014,43.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR3,2014,271.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR31,2014,155.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR32,2014,68.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR33,2014,46.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR4,2014,181.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR41,2014,97.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR42,2014,84.1,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR5,2014,294.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR51,2014,257.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR52,2014,36.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR6,2014,193.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR61,2014,80.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR62,2014,79.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR63,2014,33.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR7,2014,63.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR71,2014,23.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR72,2014,39.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR8,2014,73.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR81,2014,19.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR82,2014,10.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR83,2014,44.1,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR9,2014,47.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TR90,2014,47.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TRA,2014,17.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TRA1,2014,10.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TRA2,2014,7.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TRB,2014,38.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TRB1,2014,31.4,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TRB2,2014,6.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TRC,2014,54.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TRC1,2014,28.1,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TRC2,2014,16.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,TRC3,2014,9.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UK,2014,5869.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKC,2014,187.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKC1,2014,82.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKC2,2014,105.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKD,2014,572.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKD1,2014,36.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKD3,2014,226.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKD4,2014,106.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKD6,2014,93.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKD7,2014,109.6,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKE,2014,403.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKE1,2014,59.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKE2,2014,78.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKE3,2014,94.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKE4,2014,170.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKF,2014,355.2,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKF1,2014,165.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKF2,2014,135.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKF3,2014,54.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKG,2014,411.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKG1,2014,112.8,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKG2,2014,118.1,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKG3,2014,180.9,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKH,2014,512.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKH1,2014,209.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKH2,2014,182.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKH3,2014,121.0,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKI,2014,1067.3,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKI3,2014,188.7,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKI4,2014,301.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKI5,2014,173.5,b,
ESTAT:LFST_R_LFP2ACEDU(1.0),17/04/26 11:00:00,A,THS_PER,F,Y25-64,ED5-8,UKI6,2014,154.8,b,
