hh,year,status,tudef,joint_dispy_abs_diff,clean_joint_dispy,stored_joint_dispy,ils_ben_max_abs,ils_tax_max_abs,ils_origy_max_abs,ils_sicdy_max_abs,localised_to
100000116800,2015,FAIL,0,120.35000000000036,2979.71953286027,3100.0695328602706,121.0,0.6499999999999773,0.0,0.0,ils_ben
100000117600,2015,FAIL,0,698.6508583333343,4011.4961653481387,4710.147023681473,499.6500000000001,2.4982499999999845,0.0,0.0,ils_ben
100000117800,2015,FAIL,0,211.8793715502743,2367.242459109183,2155.363087558909,191.54,20.339371550274706,0.0,0.0,ils_ben
100000118600,2015,FAIL,0,226.81591142254547,5328.875611954647,5555.691523377192,0.0,505.79400405921984,0.0,0.0,ils_tax
100000119000,2015,FAIL,0,656.552027992816,5602.3895219038495,6258.9415498966655,502.27,154.2820279928165,0.0,0.0,ils_ben
100000119400,2015,FAIL,0,428.7618787957149,3484.5056053222347,3913.2674841179496,333.08,1.6654000000000053,0.0,0.0,ils_ben
100000119500,2015,FAIL,0,1131.1465195374503,6820.997199799532,7952.143719336982,528.05,436.5467695374498,0.0,0.0,ils_ben
100000119900,2015,PASS,0,0.0,3074.680199246681,3074.680199246681,0.0,0.0,0.0,0.0,
100000120500,2015,FAIL,0,129.34999999999945,3388.014107485017,3517.3641074850166,130.0,0.6500000000000057,0.0,0.0,ils_ben
100000121000,2015,PASS,0,0.0,3682.2116895859567,3682.2116895859567,0.0,0.0,0.0,0.0,
100000121800,2015,FAIL,0,143.53678567940142,2550.7018598521636,2407.165074172762,0.0,143.53678567940165,0.0,0.0,ils_tax
100000122500,2015,FAIL,0,403.13704987456094,2267.3137611847214,2670.4508110592824,333.08000000000004,1.6653999999999982,0.0,0.0,ils_ben
100000122700,2015,PASS,0,0.0,3699.4387857752063,3699.4387857752063,0.0,0.0,0.0,0.0,
100000123500,2015,PASS,0,0.0,8618.124437174341,8618.124437174341,0.0,0.0,0.0,0.0,
100000123600,2015,FAIL,0,639.3575999999998,3868.0578547774335,4507.415454777433,642.48,3.1224000000000274,0.0,0.0,ils_ben
100000124000,2015,FAIL,0,81.83148797400736,3397.3019035896514,3315.470415615644,130.0,47.51851202599238,0.0,0.0,ils_ben
100000124500,2015,FAIL,0,859.1910581238135,4016.6483173538527,4875.839375477666,463.05999999999995,81.91469145714683,0.0,0.0,ils_ben
100000125100,2015,FAIL,0,729.8153166666671,6109.3845555592525,6839.1998722259195,333.08,229.2107166666667,0.0,0.0,ils_ben
100000126200,2015,FAIL,0,184.8496365946312,3651.4699434405447,3836.319580035176,463.05999999999995,147.9350634053685,0.0,0.0,ils_ben
100000126500,2015,FAIL,0,129.35000000000036,2613.3303926392664,2742.6803926392668,130.0,0.6500000000000057,0.0,0.0,ils_ben
100000126600,2015,FAIL,0,625.5846916666669,4952.41293681368,5577.997628480347,564.6400000000001,2.8231999999999857,0.0,0.0,ils_ben
100000127200,2015,FAIL,0,665.3497000344837,3715.7846002173333,3050.4349001828496,361.52,113.5073000344839,0.0,0.0,ils_ben
100000127700,2015,PASS,0,0.0,2553.8002089173233,2553.8002089173233,0.0,0.0,0.0,0.0,
100000129100,2015,FAIL,0,104.06543948336548,3390.5639049452184,3494.629344428584,217.502620048288,113.43718056492258,0.0,0.0,ils_ben
100000130600,2015,FAIL,0,740.0450316860706,3814.907071513697,4554.952103199767,624.4554293540307,115.58960233203976,0.0,0.0,ils_ben
100000130700,2015,FAIL,0,330.059632246006,2411.848991166618,2081.789358920612,277.3284324717688,52.73119977423727,0.0,0.0,ils_ben
100000131700,2015,FAIL,0,196.46720523745353,3238.5316467018665,3042.064441464413,130.0,61.11720523745345,0.0,0.0,ils_ben
100000132900,2015,PASS,0,0.0,2381.591586294698,2381.591586294698,0.0,0.0,0.0,0.0,
100000133400,2015,FAIL,0,201.3033391516119,3479.324085489169,3680.627424640781,333.08,130.11126084838855,0.0,0.0,ils_ben
100000133900,2015,FAIL,0,499.75864999999976,6028.6996614976,6528.458311497599,502.27,2.511349999999993,0.0,0.0,ils_ben
100000134400,2015,FAIL,0,567.0576902999301,4066.9387506341754,3499.8810603342454,482.06999999999994,84.98769029993005,0.0,0.0,ils_ben
100000135500,2015,FAIL,0,214.06429607611608,3789.4213534829505,4003.4856495590666,0.0,214.06429607611668,0.0,0.0,ils_tax
100000135700,2015,FAIL,0,684.9478574632867,3476.210015063247,4161.1578725265335,333.08,45.91992412995313,0.0,0.0,ils_ben
100000135800,2015,FAIL,0,238.6480460781513,4298.697682883567,4537.345728961718,0.0,334.3819163738991,0.0,0.0,ils_tax
100000136000,2015,FAIL,0,232.9220447103462,2681.0572854875463,2448.1352407772,130.0,0.6499999999999915,0.0,0.0,ils_ben
100000136100,2015,PASS,0,0.0,2923.358239993556,2923.358239993556,0.0,0.0,0.0,0.0,
100000136800,2015,PASS,0,0.0,2549.868366627117,2549.868366627117,0.0,0.0,0.0,0.0,
100000137800,2015,FAIL,0,240.81651468844393,2771.1988723615996,3012.0153870500435,333.08,52.553918644889535,0.0,0.0,ils_ben
100000138300,2015,FAIL,0,282.06236669153395,3640.0468665685576,3922.1092332600915,333.08,49.35223330846574,0.0,0.0,ils_ben
100000138800,2015,FAIL,0,73.92514816948596,3199.926860082833,3273.852008252319,73.92514816948596,0.0,0.0,0.0,ils_ben
100000139200,2015,FAIL,0,69.77962018532526,3519.3054072716714,3589.0850274569966,0.0,69.77962018532543,0.0,0.0,ils_tax
100000139500,2015,FAIL,0,389.86987083333315,2358.84798647576,2748.7178573090932,463.06,2.3153000000000077,0.0,0.0,ils_ben
100000140000,2015,PASS,0,0.0,3773.0636063724587,3773.0636063724587,0.0,0.0,0.0,0.0,
100000140600,2015,FAIL,0,559.3744224854045,4003.3971396517163,4562.771562137121,333.08,41.829822485404094,0.0,0.0,ils_ben
100000141000,2015,FAIL,0,427.44283503867973,4160.489782443182,4587.932617481862,333.08,96.02823503867961,0.0,0.0,ils_ben
100000141100,2015,FAIL,0,689.6917125000004,3920.3959989953323,4610.087711495333,629.6300000000001,3.1481500000000153,0.0,0.0,ils_ben
100000141200,2015,FAIL,0,821.8022345747113,6458.57642607169,7280.378660646401,130.0,692.4522345747117,0.0,0.0,ils_tax
100000141600,2015,FAIL,0,88.49000477038135,4388.819883416685,4477.3098881870665,0.0,88.49000477038078,0.0,0.0,ils_tax
100000142200,2015,FAIL,0,190.67666666666628,5421.449674219866,5612.1263408865325,130.0,60.67666666666685,0.0,0.0,ils_ben
100000142600,2015,FAIL,0,129.3499999999999,3428.0881883993866,3557.4381883993865,130.0,0.6500000000000057,0.0,0.0,ils_ben
100000143200,2015,PASS,0,0.0,4355.830099215163,4355.830099215163,0.0,0.0,0.0,0.0,
100000143500,2015,FAIL,0,594.4033348314297,4260.2797260930865,4854.683060924516,333.08,76.85873483142939,0.0,0.0,ils_ben
100000144000,2015,FAIL,0,835.7386416666668,5294.894836802399,6130.633478469066,629.6300000000001,3.148149999999987,0.0,0.0,ils_ben
100000144700,2015,FAIL,0,900.0164836839767,7112.486973459622,8012.503457143599,333.08,399.4118836839774,0.0,0.0,ils_tax
100000144800,2015,FAIL,0,74.0220678373471,3642.3883468463996,3568.3662790090525,74.67206783734709,0.6499999999999773,0.0,0.0,ils_ben
100000145100,2015,FAIL,0,775.6937083333332,3368.047504549072,4143.741212882405,779.5916666666666,3.8979583333333494,0.0,0.0,ils_ben
100000146400,2015,FAIL,0,298.57877083333324,3928.6252972568604,4227.204068090194,170.07916666666665,0.850395833333323,0.0,0.0,ils_ben
100000146600,2015,FAIL,0,20.781291568473534,2195.6643407533356,2216.445632321809,59.78790722544704,21.28088595554101,0.0,0.0,ils_ben
100000146900,2015,PASS,0,0.0,7608.049860890436,7608.049860890436,0.0,0.0,0.0,0.0,
100000148000,2015,FAIL,0,553.8779174425263,4523.206101893381,5077.084019335907,333.08,53.27331744252632,0.0,0.0,ils_ben
100000148900,2015,FAIL,0,258.9949481871945,2991.3166767234616,2732.321728536267,130.0,128.99494818719432,0.0,0.0,ils_ben
100000149200,2015,FAIL,0,558.8329291666664,2503.5390316532003,3062.3719608198667,333.08,1.6654000000000053,0.0,0.0,ils_ben
100000150300,2015,FAIL,0,883.923769795857,5179.720351779476,6063.644121575333,499.65000000000003,78.44259926919057,0.0,0.0,ils_ben
100000151800,2015,FAIL,0,964.1648451172487,5716.856492376496,6681.021337493745,528.05,269.5650951172483,0.0,0.0,ils_ben
100000153300,2015,PASS,0,0.0,2824.731766858258,2824.731766858258,0.0,0.0,0.0,0.0,
100000153600,2015,FAIL,0,333.14224614427076,3450.5474703048003,3117.4052241605295,191.53999999999996,12.252246144270657,0.0,0.0,ils_ben
100000154200,2015,FAIL,0,584.9543461435323,4350.747277799401,4935.701623942933,463.30999999999995,121.64434614353272,0.0,0.0,ils_ben
100000154700,2015,PASS,0,0.0,5049.265707558061,5049.265707558061,0.0,0.0,0.0,0.0,
100000154800,2015,FAIL,0,166.6384339660044,3865.0319739296,3698.3935399635957,130.0,36.63843396600407,0.0,0.0,ils_ben
100000156300,2015,FAIL,0,55.19366065550366,2183.9902933025564,2128.796632647053,55.193660655503415,0.0,0.0,0.0,ils_ben
100000156400,2015,PASS,0,0.0,3369.6303112603036,3369.6303112603036,0.0,0.0,0.0,0.0,
100000156600,2015,PASS,0,0.0,3046.39089114007,3046.39089114007,0.0,0.0,0.0,0.0,
100000156700,2015,PASS,0,0.0,3481.3927811054855,3481.3927811054855,0.0,0.0,0.0,0.0,
100000157200,2015,FAIL,0,836.497933333334,10769.218277440968,11605.716210774302,333.08,503.41793333333317,0.0,0.0,ils_tax
100000158800,2015,PASS,0,0.0,3752.4520739501486,3752.4520739501486,0.0,0.0,0.0,0.0,
100000159400,2015,FAIL,0,331.41459999999915,4966.1883651774215,5297.602965177421,333.08000000000004,1.6654000000000053,0.0,0.0,ils_ben
100000161800,2015,FAIL,0,196.21926203635667,3160.7024888463693,2964.4832268100126,109.85984419793323,86.35941783842358,0.0,0.0,ils_ben
100000161900,2015,PASS,0,0.0,3733.249208656066,3733.249208656066,0.0,0.0,0.0,0.0,
100000162000,2015,FAIL,0,254.32238568585808,3546.680949830507,3292.358564144649,130.0,124.97238568585766,0.0,0.0,ils_ben
100000162800,2015,FAIL,0,331.41460000000006,3473.5241899453,3804.9387899453,333.08000000000004,1.6654000000000053,0.0,0.0,ils_ben
100000163100,2015,FAIL,0,270.96170704938595,3887.3389628851737,4158.30066993456,0.0,270.9617070493866,0.0,0.0,ils_tax
100000163600,2015,FAIL,0,100.03096874640323,3748.5522579599074,3648.521289213504,170.07916666666665,59.301802079736774,0.0,0.0,ils_ben
100000163700,2015,FAIL,0,270.4372517001052,3126.308975501142,3396.746227201247,333.08,30.465432919894198,0.0,0.0,ils_ben
100000163800,2015,FAIL,0,702.720521260856,5238.415414185588,5941.135935446444,709.7566666666667,60.29246055140487,0.0,0.0,ils_ben
100000164000,2015,FAIL,0,76.39082552280388,2472.1032740616483,2395.7124485388445,0.0,76.3908255228041,0.0,0.0,ils_tax
100000164100,2015,FAIL,0,305.01171666666596,4765.083781701458,5070.095498368124,194.99,110.02171666666658,0.0,0.0,ils_ben
100000164400,2015,FAIL,0,386.05353381738223,3957.532413474284,4343.585947291666,194.99,192.03848381738246,0.0,0.0,ils_ben
200001483000,2016,FAIL,0,133.5334411719141,4421.220019894599,4554.753461066513,333.08,197.8811588280861,0.0,0.0,ils_ben
200001485200,2016,FAIL,0,17.755915021272813,5526.900523783101,5509.144608761828,333.08000000000004,349.17051502127265,0.0,0.0,ils_tax
200001485300,2016,PASS,0,0.0,6911.266784109764,6911.266784109764,0.0,0.0,0.0,0.0,
200001487600,2016,FAIL,0,255.01666666666642,8635.545508578045,8890.562175244711,130.0,125.66666666666652,0.0,0.0,ils_ben
200001498600,2016,PASS,0,0.0,4477.442741978595,4477.442741978595,0.0,0.0,0.0,0.0,
200001500001,2016,PASS,0,0.0,4094.35355465476,4094.35355465476,0.0,0.0,0.0,0.0,
200001501900,2016,FAIL,0,809.023371678677,7764.471289722496,8573.494661401173,499.6500000000001,142.68162167867695,0.0,0.0,ils_ben
200001502700,2016,FAIL,0,70.27521884581802,4672.582248833931,4602.307029988113,130.0,199.62521884581793,0.0,0.0,ils_tax
200001505900,2016,FAIL,0,241.6428775508466,4833.142103208143,5074.78498075899,130.0,112.2928775508467,0.0,0.0,ils_ben
200001511600,2016,FAIL,0,97.03528011398066,5350.283517626755,5447.318797740736,0.0,765.2445629092442,0.0,0.0,ils_tax
200001513000,2016,FAIL,0,260.09999999999945,7372.954784504959,7633.054784504959,130.0,130.75,0.0,0.0,ils_tax
200001515400,2016,FAIL,0,1054.249099999999,13751.89187658953,14806.14097658953,277.18,778.4549999999995,0.0,0.0,ils_tax
200001515600,2016,FAIL,0,141.70485133424518,4659.129072746844,4800.833924081089,333.08,189.7097486657554,0.0,0.0,ils_ben
200001520600,2016,FAIL,0,82.75032370135887,3957.911393387909,3875.16106968655,0.0,82.75032370135867,0.0,0.0,ils_tax
200001523100,2016,FAIL,0,666.3805208333333,7194.3917938356,7860.772314668933,499.6500000000001,2.4982499999999845,0.0,0.0,ils_ben
200001527700,2016,FAIL,0,61.393226368635624,3397.6256823487083,3459.018908717344,0.0,61.393226368635794,0.0,0.0,ils_tax
200001528400,2016,FAIL,0,12.704166666667334,3027.425516550401,3040.1296832170683,12.704166666666652,0.0,0.0,0.0,ils_ben
200001528700,2016,FAIL,0,147.64833415466637,2351.3183338116078,2203.6699996569414,147.64833415466666,0.0,0.0,0.0,ils_ben
200001528800,2016,FAIL,0,32.647477209317,3033.436647054461,3066.084124263778,52.71263874371181,0.0,0.0,0.0,ils_ben
200001531000,2016,FAIL,0,380.6833333333334,5379.186889302191,4998.503555968858,130.0,251.33333333333314,0.0,0.0,ils_tax
200001531600,2016,PASS,0,0.0,5136.698937674896,5136.698937674896,0.0,0.0,0.0,0.0,
200001531900,2016,FAIL,0,657.6651499999998,3362.4967483338332,4020.161898333833,333.08,1.665399999999977,0.0,0.0,ils_ben
200001532600,2016,FAIL,0,712.1662749999996,4727.489907035466,5439.6561820354655,499.6500000000001,2.498250000000013,0.0,0.0,ils_ben
200001534000,2016,FAIL,0,129.35000000000036,2442.3312577716997,2571.6812577717,130.0,0.6499999999999915,0.0,0.0,ils_ben
200001534200,2016,FAIL,0,717.4557848076129,6509.3667451921865,7226.822529999799,629.6300000000001,90.97393480761235,0.0,0.0,ils_ben
200001534501,2016,FAIL,0,114.63423263447567,1487.8733351173307,1602.5075677518064,97.495,0.7117612756882892,0.0,0.0,ils_ben
200001534800,2016,FAIL,0,127.6429639578796,3211.824665023987,3339.4676289818667,0.0,127.64296395787974,0.0,0.0,ils_tax
200001534901,2016,PASS,0,0.0,2794.813930198333,2794.813930198333,0.0,0.0,0.0,0.0,
200001535500,2016,FAIL,0,255.01666666666642,11240.046667372413,11495.06333403908,130.0,125.01666666666733,0.0,0.0,ils_ben
200001535800,2016,FAIL,0,256.47777188867667,1018.9659463921319,762.4881745034552,218.6503472222222,37.82742466645451,0.0,0.0,ils_ben
200001536501,2016,PASS,0,0.0,2702.0190654684834,2702.0190654684834,0.0,0.0,0.0,0.0,
200001537700,2016,FAIL,0,694.6884153801375,2573.9322188482956,3268.620634228433,666.2,3.3310000000000004,0.0,0.0,ils_ben
200001537900,2016,FAIL,0,634.09633829826,5669.688498314739,6303.784836612999,333.08,133.49173829826054,0.0,0.0,ils_ben
200001549100,2016,FAIL,0,345.5808138257594,3299.563211683933,3645.1440255096923,272.1539355860923,73.42687823966673,0.0,0.0,ils_ben
200001549700,2016,FAIL,0,530.8523999999998,6234.335198881374,6765.187598881374,499.65000000000015,2.498250000000013,0.0,0.0,ils_ben
200001551300,2016,FAIL,0,516.0269000000008,4954.310354187626,5470.337254187627,333.08000000000004,1.6654000000000053,0.0,0.0,ils_ben
200001553600,2016,FAIL,0,533.4593000000004,4695.2277072219995,5228.687007222,333.0799999999999,1.665399999999977,0.0,0.0,ils_ben
200001557800,2016,FAIL,0,382.0513478016064,2624.9727428299548,3007.024090631561,388.5376377596615,0.0,0.0,0.0,ils_ben
200001559700,2016,FAIL,0,1023.161936866145,6392.71300977421,7415.874946640355,632.25,390.9119368661459,0.0,0.0,ils_ben
200001563900,2016,PASS,0,0.0,8753.65790103341,8753.65790103341,0.0,0.0,0.0,0.0,
200001564200,2016,FAIL,0,177.00038051215233,4591.235868210939,4414.2354876987865,130.0,221.28800636761366,0.0,0.0,ils_tax
200001567001,2016,FAIL,0,149.51755862346,5529.122826982624,5678.640385606084,130.0,20.167558623460195,0.0,0.0,ils_ben
200001567200,2016,FAIL,0,998.3918198745964,2712.9879961370457,3711.379816011642,834.7907692412502,32.068326577956384,0.0,0.0,ils_ben
200001568000,2016,FAIL,0,670.1126990575885,4323.410939371111,4993.5236384287,333.08,135.63809905758848,0.0,0.0,ils_ben
200001569000,2016,FAIL,0,220.41583312675994,5793.316848612054,6013.732681738814,333.08,110.99876687324013,0.0,0.0,ils_ben
200001572400,2016,FAIL,0,839.1645999999964,19017.597720283047,19856.762320283044,333.08,507.75,0.0,0.0,ils_tax
200001575600,2016,FAIL,0,388.255297744,2725.7176879776,3113.9729857216,463.05999999999995,2.3152999999999935,0.0,0.0,ils_ben
200001577802,2016,PASS,0,0.0,4296.5193841363,4296.5193841363,0.0,0.0,0.0,0.0,
200001577900,2016,FAIL,0,667.8802344576852,5161.1066173785675,5828.986851836253,502.27,165.6102344576853,0.0,0.0,ils_ben
200001578801,2016,FAIL,0,403.56051879349434,3893.851741193539,4297.412259987033,262.84916666666663,11.361352126827768,0.0,0.0,ils_ben
200001579001,2016,FAIL,0,148.87371838111903,2923.7566303314807,3072.6303487125997,0.0,148.87371838111955,0.0,0.0,ils_tax
200001582501,2016,PASS,0,0.0,3827.430264796648,3827.430264796648,0.0,0.0,0.0,0.0,
200001582800,2016,FAIL,0,970.1526150176887,6596.925032344661,7567.07764736235,463.05999999999995,340.2179150176888,0.0,0.0,ils_ben
200001584600,2016,FAIL,0,789.2091249999999,3413.101666493653,4202.310791493653,793.175,3.9658749999999827,0.0,0.0,ils_ben
200001587900,2016,FAIL,0,718.5200259330768,4583.345030828589,5301.865056761666,333.08,184.0454259330772,0.0,0.0,ils_ben
200001588500,2016,FAIL,0,875.2516062714049,3929.2249980132356,4804.47660428464,745.1350495404258,116.6628108809785,0.0,0.0,ils_ben
200001589100,2016,FAIL,0,654.3352166666668,3609.6368589050867,4263.9720755717535,333.08000000000004,1.6654000000000053,0.0,0.0,ils_ben
200001589101,2016,PASS,0,0.0,3369.497738288352,3369.497738288352,0.0,0.0,0.0,0.0,
200001592000,2016,FAIL,0,1128.2064541666662,3021.156752285233,1892.9502981185667,855.55,4.27775,0.0,0.0,ils_ben
200001592100,2016,FAIL,0,557.5897083333339,4535.4900728968,5093.079781230133,560.3916666666667,2.8019583333333173,0.0,0.0,ils_ben
200001593600,2016,FAIL,0,377.9554860656208,3787.8213741007876,4165.776860166408,528.0499999999998,101.3415203677124,0.0,0.0,ils_ben
200001596200,2016,FAIL,0,583.3223300826116,4538.166876814097,3954.8445467314855,465.71999999999997,117.60233008261176,0.0,0.0,ils_ben
200001596800,2016,PASS,0,0.0,8615.285049765695,8615.285049765695,0.0,0.0,0.0,0.0,
200001597301,2016,FAIL,0,276.32071974492715,1581.3434431592273,1305.0227234143001,277.6345788567224,1.3138591117952672,0.0,0.0,ils_ben
200001600700,2016,FAIL,0,718.8261416666664,4045.5649023663336,4764.391044033,499.6500000000001,2.498250000000013,0.0,0.0,ils_ben
200001602901,2016,PASS,0,0.0,3196.4995772649218,3196.4995772649218,0.0,0.0,0.0,0.0,
200001603900,2016,FAIL,0,258.80252462875615,5655.833533191242,5914.636057819998,0.0,258.8025246287565,0.0,0.0,ils_tax
200001606001,2016,PASS,0,0.0,5108.380046383476,5108.380046383476,0.0,0.0,0.0,0.0,
200001608100,2016,PASS,0,0.0,4677.2515125315795,4677.2515125315795,0.0,0.0,0.0,0.0,
200001610600,2016,FAIL,0,236.9071517778998,2894.7713815911825,3131.6785333690823,130.0,14.601001777899995,0.0,0.0,ils_ben
200001612000,2016,FAIL,0,707.7948778124792,4522.175608547486,5229.970486359965,333.08,173.3202778124791,0.0,0.0,ils_ben
200001614202,2016,FAIL,0,275.6746098986364,2404.3204301808123,2128.645820282176,2.3457966680000055,273.32881323063646,0.0,0.0,ils_tax
200001615000,2016,FAIL,0,255.01666666666642,9413.575492415617,9668.592159082284,130.0,125.01666666666642,0.0,0.0,ils_ben
200001615900,2016,FAIL,0,143.6595004278297,3482.0443064073233,3625.703806835153,0.0,143.65950042782973,0.0,0.0,ils_tax
200001619100,2016,PASS,0,0.0,4130.59473006714,4130.59473006714,0.0,0.0,0.0,0.0,
200001619600,2016,FAIL,0,1037.3825548078112,6471.773964639686,7509.156519447497,632.25,405.13255480781186,0.0,0.0,ils_ben
200001623100,2016,FAIL,0,108.74608177009031,5029.497583071109,5138.2436648411995,0.0,108.74608177009003,0.0,0.0,ils_tax
200001623900,2016,FAIL,0,654.3352166666664,3397.5756333269333,4051.9108499935996,333.08,1.6654000000000053,0.0,0.0,ils_ben
200001624700,2016,FAIL,0,313.96230000000014,4019.1818514337065,4333.144151433707,185.54000000000002,0.9277000000000157,0.0,0.0,ils_ben
200001628400,2016,FAIL,0,607.473654166668,3891.501511286433,4498.975165453101,499.6500000000002,2.4982499999999987,0.0,0.0,ils_ben
200001630000,2016,FAIL,0,798.8896974868512,5539.47958771589,6338.369285202742,564.6400000000001,203.20289748685076,0.0,0.0,ils_ben
200001630800,2016,FAIL,0,135.3499999999999,3456.3494524015,3591.6994524015,130.0,0.6499999999999773,0.0,0.0,ils_ben
200001631200,2016,PASS,0,0.0,1763.1675683873932,1763.1675683873932,0.0,0.0,0.0,0.0,
200001635000,2016,FAIL,0,499.75864999999976,5374.388710875777,5874.147360875777,333.08,1.665399999999977,0.0,0.0,ils_ben
200001635100,2016,PASS,0,0.0,2880.8509166666663,2880.8509166666663,0.0,0.0,0.0,0.0,
200001635300,2016,FAIL,0,263.2900499999996,5333.006821817289,5596.296871817289,194.99,69.27499999999998,0.0,0.0,ils_ben
200001635900,2016,FAIL,0,463.3913999999986,4684.132814652699,4220.741414652701,296.53,1.4826500000000067,0.0,0.0,ils_ben
200001636000,2016,FAIL,0,609.6732398961494,5791.525265345083,6401.198505241233,333.08,109.06863989614959,0.0,0.0,ils_ben
200001637200,2016,FAIL,0,260.10000000000036,6878.884878489564,7138.984878489564,130.0,130.75,0.0,0.0,ils_tax
200001637600,2016,PASS,0,0.0,4360.573331021818,4360.573331021818,0.0,0.0,0.0,0.0,
200001637700,2016,PASS,0,0.0,3369.2360391866036,3369.2360391866036,0.0,0.0,0.0,0.0,
200001638700,2016,FAIL,0,858.2849860814476,5547.781297831637,6406.066283913085,333.08,357.6803860814476,0.0,0.0,ils_tax
200001639601,2016,PASS,0,0.0,4450.454373287515,4450.454373287515,0.0,0.0,0.0,0.0,
200001640100,2016,FAIL,0,129.34999999999945,3132.2856438870003,3261.635643887,130.0,0.6500000000000057,0.0,0.0,ils_ben
200001640200,2016,FAIL,0,129.3499999999999,3244.4533178117167,3115.103317811717,129.99999999999994,0.6500000000000057,0.0,0.0,ils_ben
200001641400,2016,FAIL,0,336.2522074322942,4680.453416503048,5016.705623935342,0.0,336.25220743229374,0.0,0.0,ils_tax
200001641401,2016,FAIL,0,255.01666666666733,5610.51218914031,5865.528855806977,130.0,125.01666666666677,0.0,0.0,ils_ben
200001641700,2016,PASS,0,0.0,3435.4441415401834,3435.4441415401834,0.0,0.0,0.0,0.0,
200001642600,2016,FAIL,0,176.99316052016457,2773.932318132678,2950.9254786528427,55.703937985326334,121.28922253483856,0.0,0.0,ils_tax
200001642700,2016,PASS,0,0.0,5233.876633787116,5233.876633787116,0.0,0.0,0.0,0.0,
200001642900,2016,FAIL,0,25.269273269119367,3205.775075277733,3180.5058020086135,268.84916666666663,1.314245833333331,0.0,0.0,ils_ben
200001643500,2016,FAIL,0,499.75865000000067,5088.704540075732,5588.463190075733,333.08,1.6654000000000053,0.0,0.0,ils_ben
200001646300,2016,FAIL,0,1155.5792782540593,7117.08586981503,8272.665148069089,629.6300000000002,359.90742825405994,0.0,0.0,ils_ben
200001653300,2016,FAIL,0,216.4606542831798,3844.5792177690864,4061.039872052266,0.0,216.46065428317985,0.0,0.0,ils_tax
200001654000,2016,FAIL,0,172.75469981071092,3408.5606755395356,3235.8059757288247,0.0,172.75469981071075,0.0,0.0,ils_tax
200001654001,2016,FAIL,0,102.2341885466326,3992.377136173354,4094.6113247199864,0.0,306.1072023687841,0.0,0.0,ils_tax
200001654400,2016,FAIL,0,499.75865000000067,5422.493797980712,5922.2524479807125,333.08,1.665399999999977,0.0,0.0,ils_ben
200001655200,2016,FAIL,0,299.44655227233034,3671.2317793931693,3970.6783316654996,194.99,92.72733560566374,0.0,0.0,ils_ben
200001656400,2016,FAIL,0,612.548146484346,4283.508833855151,4896.056980339497,333.08,78.07354648434574,0.0,0.0,ils_ben
200001657300,2016,PASS,0,0.0,3698.9968770441346,3698.9968770441346,0.0,0.0,0.0,0.0,
200001657900,2016,FAIL,0,68.924270444169,3516.9538701633996,3585.8781406075686,68.9242704441688,0.0,0.0,0.0,ils_ben
200001658500,2016,FAIL,0,859.7271576814646,7416.483350854368,8276.210508535833,499.6500000000001,193.38540768146413,0.0,0.0,ils_ben
200001659100,2016,FAIL,0,189.74141875581154,4301.025281180333,4490.7666999361445,333.08,141.67318124418915,0.0,0.0,ils_ben
200001661300,2016,FAIL,0,323.55312083333365,3306.241397311767,3629.7945181451005,564.6400000000001,2.823200000000014,0.0,0.0,ils_ben
200001661400,2016,FAIL,0,100.88300220584733,3240.085958531131,3340.9689607369783,51.439638898044976,49.44336330780263,0.0,0.0,ils_ben
200001662900,2016,FAIL,0,1072.3142261923776,4461.569038063164,5533.883264255542,1012.2650000000003,65.02055119237804,0.0,0.0,ils_ben
200001665100,2016,PASS,0,0.0,7263.69806097192,7263.69806097192,0.0,0.0,0.0,0.0,
200001667201,2016,PASS,0,0.0,3624.5530577771583,3624.5530577771583,0.0,0.0,0.0,0.0,
200001667202,2016,FAIL,0,331.41460000000006,3987.8444512254337,4319.259051225434,333.0799999999999,1.6654000000000053,0.0,0.0,ils_ben
200001667400,2016,FAIL,0,704.1369548233797,4138.991477789621,4843.128432613001,333.08,169.66235482337908,0.0,0.0,ils_ben
200001667500,2016,FAIL,0,319.41460000000006,3689.754681822693,4009.169281822693,319.77724536799985,1.6654000000000053,0.0,0.0,ils_ben
200001667900,2016,PASS,0,0.0,3296.648719196818,3296.648719196818,0.0,0.0,0.0,0.0,
200001668101,2016,FAIL,0,211.97060075199715,2005.07474385645,2217.045344608447,297.0836027784973,0.0,0.0,0.0,ils_ben
200001668700,2016,FAIL,0,862.9714552978166,4954.835731563184,5817.807186861,629.6300000000001,9.251271964483749,0.0,0.0,ils_ben
200001668701,2016,PASS,0,0.0,2726.6103262559195,2726.6103262559195,0.0,0.0,0.0,0.0,
200001670800,2016,PASS,0,0.0,7707.413769824684,7707.413769824684,0.0,0.0,0.0,0.0,
200001672300,2016,PASS,0,0.0,2208.2604782905782,2208.2604782905782,0.0,0.0,0.0,0.0,
200001673600,2016,PASS,0,0.0,9380.144347936517,9380.144347936517,0.0,0.0,0.0,0.0,
200001674300,2016,FAIL,0,220.67615714859312,4593.13599608196,4372.459838933367,333.08000000000004,552.0907571485925,0.0,0.0,ils_tax
200001674800,2016,PASS,0,0.0,2490.0872048701995,2490.0872048701995,0.0,0.0,0.0,0.0,
200001675500,2016,FAIL,0,106.04634616666681,3045.1506707769995,3151.1970169436663,333.08,1.6654000000000053,0.0,0.0,ils_ben
